add_these_pw_job_title_9089,agent_city,agent_firm_name,agent_state,application_type,case_no,case_number,case_received_date,case_status,class_of_admission,country_of_citizenship,country_of_citzenship,decision_date,employer_address_1,employer_address_2,employer_city,employer_country,employer_decl_info_title,employer_name,employer_num_employees,employer_phone,employer_phone_ext,employer_postal_code,employer_state,employer_yr_estab,foreign_worker_info_alt_edu_experience,foreign_worker_info_birth_country,foreign_worker_info_city,foreign_worker_info_education,foreign_worker_info_education_other,foreign_worker_info_inst,foreign_worker_info_major,foreign_worker_info_postal_code,foreign_worker_info_rel_occup_exp,foreign_worker_info_req_experience,foreign_worker_info_state,foreign_worker_info_training_comp,foreign_worker_ownership_interest,foreign_worker_yr_rel_edu_completed,fw_info_alt_edu_experience,fw_info_birth_country,fw_info_education_other,fw_info_postal_code,fw_info_rel_occup_exp,fw_info_req_experience,fw_info_training_comp,fw_info_yr_rel_edu_completed,fw_ownership_interest,ji_foreign_worker_live_on_premises,ji_fw_live_on_premises,ji_live_in_dom_svc_contract,ji_live_in_domestic_service,ji_offered_to_sec_j_foreign_worker,ji_offered_to_sec_j_fw,job_info_alt_cmb_ed_oth_yrs,job_info_alt_combo_ed,job_info_alt_combo_ed_exp,job_info_alt_combo_ed_other,job_info_alt_field,job_info_alt_field_name,job_info_alt_occ,job_info_alt_occ_job_title,job_info_alt_occ_num_months,job_info_combo_occupation,job_info_education,job_info_education_other,job_info_experience,job_info_experience_num_months,job_info_foreign_ed,job_info_foreign_lang_req,job_info_job_req_normal,job_info_job_title,job_info_major,job_info_training,job_info_training_field,job_info_training_num_months,job_info_work_city,job_info_work_postal_code,job_info_work_state,naics_2007_us_code,naics_2007_us_title,naics_code,naics_title,naics_us_code,naics_us_code_2007,naics_us_title,naics_us_title_2007,orig_case_no,orig_file_date,preparer_info_emp_completed,preparer_info_title,pw_amount_9089,pw_determ_date,pw_expire_date,pw_job_title_908,pw_job_title_9089,pw_level_9089,pw_soc_code,pw_soc_title,pw_source_name_9089,pw_source_name_other_9089,pw_track_num,pw_unit_of_pay_9089,rec_info_barg_rep_notified,recr_info_barg_rep_notified,recr_info_coll_teach_comp_proc,recr_info_coll_univ_teacher,recr_info_employer_rec_payment,recr_info_first_ad_start,recr_info_job_fair_from,recr_info_job_fair_to,recr_info_on_campus_recr_from,recr_info_on_campus_recr_to,recr_info_pro_org_advert_from,recr_info_pro_org_advert_to,recr_info_prof_org_advert_from,recr_info_prof_org_advert_to,recr_info_professional_occ,recr_info_radio_tv_ad_from,recr_info_radio_tv_ad_to,recr_info_second_ad_start,recr_info_sunday_newspaper,recr_info_swa_job_order_end,recr_info_swa_job_order_start,refile,ri_1st_ad_newspaper_name,ri_2nd_ad_newspaper_name,ri_2nd_ad_newspaper_or_journal,ri_campus_placement_from,ri_campus_placement_to,ri_coll_tch_basic_process,ri_coll_teach_pro_jnl,ri_coll_teach_select_date,ri_employee_referral_prog_from,ri_employee_referral_prog_to,ri_employer_web_post_from,ri_employer_web_post_to,ri_job_search_website_from,ri_job_search_website_to,ri_layoff_in_past_six_months,ri_local_ethnic_paper_from,ri_local_ethnic_paper_to,ri_posted_notice_at_worksite,ri_pvt_employment_firm_from,ri_pvt_employment_firm_to,ri_us_workers_considered,schd_a_sheepherder,us_economic_sector,wage_offer_from_9089,wage_offer_to_9089,wage_offer_unit_of_pay_9089,wage_offered_from_9089,wage_offered_to_9089,wage_offered_unit_of_pay_9089
,Jersey City,"Wilfrido E. Panotes, Jr., Esq.",NEW JERSEY,,,A-08077-33839,3/19/2008,Denied,B-2,PHILIPPINES,,8/3/2015,460 ANDES ROAD,,DELHI,UNITED STATES OF AMERICA,Human Resources Director,O'CONNOR HOSPITAL,135,607-746-0300,,13753,NEW YORK,1922,A,PHILIPPINES,DELHI,Bachelor's,,CENTRO ESCOBAR UNIVERSITY,MEDICAL TECHNOLOGY,13753,A,Y,NEW YORK,A,N,1985,,,,,,,,,,N,,,N,Y,,,,N,,Y,Biology or chemistry,N,,,N,Bachelor's,,Y,24,Y,N,Y,Medical and Clinical Laboratory Technologist,Medical Technology,N,,,Delhi,13753,NEW YORK,,,622110,General Medical and Surgical Hospitals,,,,,,,Y,,18.86,8/3/2007,6/30/2008,,Medical & Clinical Laboratory Technologist,Level II,29-2011.00,Medical and Clinical Laboratory Technologists,Other,All Industries Database,200709380,Hour,A,,,N,N,10/7/2007,,,,,,,,,Y,,,10/14/2007,Y,11/4/2007,9/20/2007,N,Times Union,Times Union,Y,2/1/2008,3/1/2008,,,,,,2/1/2008,3/5/2008,9/20/2007,11/4/2007,N,10/7/2007,10/14/2007,Y,,,,N,,20.45,,Hour,,,
,Chicago,Law Office of Reza Baniassadi,ILLINOIS,,,A-08102-41568,7/16/2008,Certified,EWI,PAKISTAN,,9/8/2015,8060 N. LAWNDALE AVE.,,CHICAGO,UNITED STATES OF AMERICA,PRESIDENT,"LAKHA ENTERPRISES, INC. D/B/A USMANIA",9,773-262-1900,,60076,ILLINOIS,2006,A,PAKISTAN,MORTON GROVE,Other,8 GRADE,AL FAROOQ GOVERNMENT HIGH SCHOOL,GENERAL,60053,A,Y,ILLINOIS,A,N,1976,,,,,,,,,,N,,,N,Y,,,,N,,N,,N,,,N,Other,8 grade,Y,24,Y,N,Y,Cook,,N,,,Chicago,60659,ILLINOIS,,,722110,Full-Service Restaurants,,,,,,,Y,,7.92,4/18/2008,7/17/2008,,COOK,Level II,35-2014.00,"Cooks, Restaurant",OES,,NONE,Hour,A,,,N,N,3/9/2008,,,,,,,,,N,,,3/16/2008,Y,6/18/2008,5/15/2008,N,Chicago Tribune,Chicago Tribune,Y,,,,,,,,,,,,N,,,Y,,,,N,,11.5,,Hour,,,
,,,,,,A-08150-56796,9/18/2013,Certified,H-1B,UZBEKISTAN,,4/17/2015,2250 EAST DEVON AVENUE,SUITE 215,DES PLAINES,UNITED STATES OF AMERICA,PRESIDENT&CEO,CONCEPT SCHOOLS NFP,48,847-824 3380,201,60018,ILLINOIS,2002,A,UZBEKISTAN,CARMEL,Master's,,BELLEVUE UNIVERSITY,BUSINESS ADMINISTRATION,46033,Y,Y,INDIANA,A,N,2010,,,,,,,,,,N,,,N,Y,,,,N,,Y,"BUSINESS ADMINISTRATION, ACCOUNTING",Y,"AUDITOR, BUSINESS MANAGER",24,N,Master's,,Y,24,N,N,Y,FINANCIAL ANALYST,FINANCE,N,,,DES PLAINES,60018,ILLINOIS,,,611710,Educational Support Services,,,,,,,Y,,"60,258.00",6/18/2013,9/16/2013,,ACCOUNTANTS AND AUDITORS,Level II,13-2011,Accountants and Auditors,OES,,P10013120425876,Year,A,,,N,N,7/14/2013,,,,,,,,,Y,,,7/21/2013,Y,8/5/2013,7/1/2013,N,CHICAGO SUN-TIMES,CHICAGO SUN-TIMES,Y,,,,,,7/20/2013,7/20/2013,7/3/2013,8/5/2013,7/14/2013,8/12/2013,N,,,Y,,,,N,,"60,258.00",,Year,,,
,PHILADELPHIA,LAW OFFICES OF TAHIR MELLA,PENNSYLVANIA,,,A-08163-60532,12/7/2007,Denied,,ECUADOR,,8/31/2015,960 POTTSTOWN PIKE,,CHESTER SPRINGS,UNITED STATES OF AMERICA,PRESIDENT,"PICKERING VALLEY CONTRACTORS,INC.",35,610-458-7200,,19425,PENNSYLVANIA,1987,A,ECUADOR,POTTSTOWN,High School,,ONORIO DOMINGUEZ CORDERO,,19464,A,Y,PENNSYLVANIA,A,N,1992,,,,,,,,,,N,,A,N,Y,,,,N,,N,,N,,,N,High School,,Y,3,Y,N,Y,LANDSCAPING AND GROUNDSKEEPING WORKERS,,N,,,CHESTER SPRINGS,19425,PENNSYLVANIA,,,561730,Landscaping Services,,,,,,,N,ATTORNEY,10.12,6/11/2007,9/30/2007,,LANDSCAPING AND GROUNDSKEEPING WORKERS,Level II,37-3011.00,Landscaping and Groundskeeping Workers,OES,,1437-2007,Hour,A,,,N,N,8/19/2007,,,,,,,,,N,,,8/26/2007,Y,7/25/2007,6/25/2007,N,PHOENIXVILLE PHOENIX,PHONENIXVILLE PHOENIX,Y,,,,,,,,,,,,N,,,Y,,,A,N,,10.12,,Hour,,,
,Buffalo,"Damon & Morey, LLP",NEW YORK,,,A-08164-60725,1/12/2010,Denied,H-1B,CANADA,,5/19/2015,1001 MAIN STREET,,NIAGARA FALLS,UNITED STATES OF AMERICA,"VP, Operations","CSI INTERNATIONAL, INC",36,7162825408,115,14301,NEW YORK,1989,A,CHINA,NIAGARA FALLS,Bachelor's,,FUDAN UNIVERSITY,ECONOMICS,L2G 6X8,A,Y,,A,N,1993,,,,,,,,,,N,,,N,Y,,,,N,,Y,Finance or Related,N,,,N,Bachelor's,,Y,24,Y,Y,Y,Purchasing Manager,Economics,N,,,Niagara Falls,14301,NEW YORK,,,321999,All Other Miscellaneous Wood Product Manufacturing,,,,,,,N,Attorney,"77,397.00",10/6/2009,6/30/2010,,Purchasing Managers,Level II,11-3061.00,Purchasing Managers,OES,,P200909342,Year,A,,,N,N,10/18/2009,,,,,,,,,Y,,,10/25/2009,Y,11/16/2009,10/15/2009,N,The Buffalo News,The Buffalo News,Y,,,,,,10/15/2009,11/2/2009,,,10/18/2009,10/24/2009,N,11/29/2009,11/29/2009,Y,,,,N,,"77,400.00",,Year,,,
,San Francisco,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-08197-70220,7/31/2008,Denied,H-1B,INDIA,,10/14/2014,ONE MICROSOFT WAY,,REDMOND,UNITED STATES OF AMERICA,Attorney,MICROSOFT CORPORATION,79000,425-705-9061,,98052,WASHINGTON,1975,A,INDIA,SEATTLE,Master's,,UNIVERSITY OF HOUSTON,COMPUTER SCIENCE,90852,N,Y,WASHINGTON,A,N,2004,,,,,,,,,,N,,,N,Y,,,,N,,Y,"Computer Science, Engineering, Math, Physics or related technical field",Y,computer-related occupation or student (school project experience),6,N,Master's,,Y,6,Y,N,N,Software Engineer,"Computer Science, Engineering, Math, Physics or related technical field",N,,,Redmond,98052,WASHINGTON,,,5415,Computer Systems Design and Related Services,,,,,,,N,Associate Attorney,"72,925.00",9/6/2007,6/30/2008,,"Computer Software Engineers, Systems",Level II,15-1032.00,"Computer Software Engineers, Systems Software",OES,,Jul-60,Year,A,,,N,N,3/30/2008,,,,,,,,,Y,,,4/6/2008,Y,5/1/2008,4/1/2008,N,Seattle Times,Seattle Times,Y,,,,,,4/2/2008,4/16/2008,4/1/2008,5/1/2008,3/30/2008,4/29/2008,Y,,,Y,,,Y,N,,"86,700.00",,Year,,,
,Suwanee,"Mannam & Associates, LLC",GEORGIA,,,A-08228-79140,10/10/2008,Denied,H-1B,INDIA,,7/29/2015,"100 COMMERCE DRIVE, SUITE 101,",,NEWARK,UNITED STATES OF AMERICA,Director,AMSOL INC,165,302-750-2350,,19713,DELAWARE,2004,A,INDIA,CROTON-ON-HUDSON,Master's,,WEST VIRGINIA UNIVERSITY,ENGINEERING,10520,A,A,NEW YORK,A,N,2005,,,,,,,,,,N,,,N,Y,,,,N,,N,,N,,,N,Master's,,N,,Y,N,Y,Operations Research Analyst (Systems),Engg/Tech/Math/Mgmt/MIS/Comp Sc/Business Admin/Rel. Field (Accounting [Commerce]/Finance)/Physics,N,,,Newark,19713,DELAWARE,,,541511,Custom Computer Programming Services,,,,,,,N,Attorney,"48,443.00",4/30/2008,7/29/2008,,Operations Research Analyst,Level I,15-2031.00,Operations Research Analysts,OES,,206-08,Year,A,,,N,N,4/13/2008,,,,,,,,,Y,,,4/20/2008,Y,5/17/2008,4/17/2008,N,The News Journal,The News Journal,Y,,,,,,5/1/2008,5/19/2008,,,5/1/2008,5/19/2008,N,4/16/2008,4/16/2008,Y,,,,N,,"50,000.00",,Year,,,
,Gainesville,"Law Offices of Robert J. Jacobs, P.A.",FLORIDA,,,A-08220-76826,11/19/2008,Denied,EWI,MEXICO,,6/2/2015,3790 N US HWY 441,P.O. BOX 1150,OCALA,UNITED STATES OF AMERICA,President,"WILCO ENTERPRISES, INC",78,352-629-8157,,34475,FLORIDA,1977,A,MEXICO,OCALA,None,,,,34482,A,Y,FLORIDA,A,N,,,,,,,,,,,N,,,N,Y,,,,N,,N,,N,,,N,None,,Y,24,N,N,N,"Crew Supervisor, Insulation Installation",,N,,,Ocala,34475,FLORIDA,,,238310,Drywall and Insulation Contractors,,,,,,,N,Attorney,"41,891.00",6/26/2008,9/24/2008,,"Crew Supervisor, Insulation Installation",Level II,47-1011.00,First-Line Supervisors/Managers of Construction Trades and Extraction Workers,OES,,None,Year,A,,,N,N,8/10/2008,,,,,,,,,N,,,8/17/2008,Y,8/25/2008,7/21/2008,N,Ocala Star Banner,Ocala Star Banner,Y,,,,,,,,,,,,N,,,Y,,,,N,,"41,891.00",,Year,,,
,New York,"Wilens & Baker, P.C.",NEW YORK,,,A-08220-76847,8/8/2008,Certified-Expired,,UNITED STATES OF AMERICA,,2/4/2015,1538 ROUTE 52 BOX B,,FISHKILL,UNITED STATES OF AMERICA,President,NENNI EQUIPMENT CORPORATION,8,845-897-4437,,12524,NEW YORK,1988,A,UNITED STATES OF AMERICA,PEEKSKILL,None,,,,10566,A,Y,NEW YORK,A,N,,,,,,,,,,,N,,,N,Y,,,,N,,N,,N,,,N,None,,Y,12,N,N,Y,Pipelayer,,N,,,Fishkill,12524,NEW YORK,,,23611,Residential Building Construction,,,,,,,N,Attorney,21.93,7/29/2008,6/30/2009,,Pipelayers,Level II,47-2151.00,Pipelayers,OES,,P200807864,Hour,A,,,N,N,4/27/2008,,,,,,,,,N,,,5/4/2008,Y,4/6/2008,3/6/2008,N,Poughkeepsie Journal,Poughkeepsie Journal,Y,,,,,,,,,,,,N,,,Y,,,,N,,25.04,,Hour,,,
,Orlando,Akerman Senterfitt,FLORIDA,,,A-08231-79245,8/26/2008,Denied,H-1B,BRAZIL,,10/14/2014,1666 JFK CAUSEWAY STE 402,,NORTH BAY VILLAGE,UNITED STATES OF AMERICA,Human Resources Manager,"GOLTV, INC.",72,305 864 9799,,33141,FLORIDA,2002,A,BRAZIL,SUNNY ISLES,Master's,,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,BUSINESS ADMINISTRATION,33160,Y,Y,FLORIDA,A,N,2002,,,,,,,,,,N,,,N,Y,,,,N,,N,,Y,Chief Financial Officer  Controller  General Manager  Market Research Business Analyst,60,N,Master's,,Y,60,N,Y,Y,Chief Financial Officer,Business Administration,N,,,NORTH BAY VILLAGE,33141,FLORIDA,,,515120,Television Broadcasting,,,,,,,Y,,"100,880.00",6/10/2008,9/8/2008,,Chief Financial Officer,Level I,11-1011.02,Private Sector Executives,OES,,,Year,A,,,N,N,6/15/2008,,,,,,,,,Y,,,6/22/2008,Y,7/20/2008,6/19/2008,N,Miami Herald,Miami Herald,Y,,,,,,,,6/17/2008,7/18/2008,6/23/2008,7/25/2008,N,6/23/2008,6/29/2008,Y,,,,N,,"199,056.00",,Year,,,
,New York,"Law Office Maritza Diaz, PC",NEW YORK,,,A-08238-81383,9/25/2008,Denied,H-1B,DOMINICA,,4/13/2015,2821 W. 7TH ST. STE 700,,FORT WORTH,UNITED STATES OF AMERICA,Director of Human Resources,"WEAVER & TIDWELL, L.L.P.",300,8173327905,,76107,TEXAS,1950,A,DOMINICA,MCKINNEY,Bachelor's,,MIDWESTERN STATE UNIVERSITY,BUSINESS ADMINISTRATION DEGREE WITH MAJOR IN ACCOUNTING,75070,A,A,TEXAS,A,N,2004,,,,,,,,,,N,,,N,Y,,,,N,,N,,N,,,N,Bachelor's,,N,,N,N,Y,Sr. Associate Auditor 1,Business Administration with major in Accounting,N,,,Dallas,75251,TEXAS,,,541211,Offices of Certified Public Accountants,,,,,,,N,Esq./Attorney,"37,749.00",8/26/2008,6/30/2009,,Auditors,Level I,13-2011.02,Auditors,OES,,,Year,A,,,N,N,6/29/2008,,,,,,,,,Y,,,7/6/2008,Y,8/12/2008,6/25/2008,N,The Dallas Morning News,The Dallas Morning News,Y,,,,,,7/9/2008,7/9/2008,6/25/2008,7/10/2008,6/29/2008,7/3/2008,N,,,Y,,,,N,,"60,000.00",,Year,,,
,Pittsburgh,"Cohen & Grigsby, P.C.",PENNSYLVANIA,,,A-08238-81298,8/27/2008,Denied,H-1B,INDIA,,9/16/2015,653 SKIPPACK PIKE,SUITE 318,BLUE BELL,UNITED STATES OF AMERICA,Director of Human Resources,GENILOGIX,49,1-412-881-3650,,19422,PENNSYLVANIA,2001,A,INDIA,PHOENIX,Master's,,UNIVERSITY OF ILLINOIS AT CHICAGO,COMPUTER ENGINEERING,85024,Y,N,ARIZONA,A,N,2004,,,,,,,,,,N,,,N,Y,,,,N,,Y,Directly related field,Y,"S/W Tester, QA Analyst, Perf. Tester, Automated Testing Cons., S/W Engineer",24,N,Bachelor's,,Y,24,Y,N,Y,Sr. Performance Testing Consultant,Computer Science,N,,,Blue Bell,19422,PENNSYLVANIA,,,541519,Other Computer Related Services,,,,,,,N,Attorney,"59,051.00",2/12/2008,6/30/2008,,"Computer Software Engineers, Applications",Level I,15-1031.00,"Computer Software Engineers, Applications",OES,,3328-2007,Year,A,,,N,N,4/13/2008,,,,,,,,,Y,,,4/20/2008,Y,5/14/2008,4/3/2008,N,The Philadelphia Inquirer,The Philadelphia Inquirer,Y,,,,,,3/31/2008,4/13/2008,4/2/2008,5/12/2008,4/11/2008,4/28/2008,N,,,Y,,,,N,,"70,000.00","85,000.00",Year,,,
,Carrollton,"Kareneva Law Firm, PLLC",TEXAS,,,A-08241-82811,8/28/2008,Denied,,MEXICO,,7/29/2015,3443 E HWY 175,,KAUFMAN,UNITED STATES OF AMERICA,President,"SERVICE FIRE & INDUSTRIAL, INC",12,972-962-8785,,75142,TEXAS,1995,A,MEXICO,TERRELL,None,,,,75160,A,Y,TEXAS,A,N,,,,,,,,,,,N,,,N,Y,,,,N,,N,,N,,,N,None,,Y,12,N,N,Y,Sprinkler System Installer,,N,,,Kaufman,75142,TEXAS,,,238220,"Plumbing, Heating, and Air-Conditioning Contractors",,,,,,,N,Attorney,"28,912.00",8/27/2008,6/30/2009,,Pipe Fitters,Level I,47-2152.01,Pipe Fitters,OES,,SEN082313,Year,A,,,N,N,6/19/2008,,,,,,,,,N,,,6/26/2008,N,7/23/2008,6/22/2008,N,The Kaufman Herald,The Kaufman Herald,Y,,,,,,,,,,,,N,,,Y,,,,N,,"28,912.00",,Year,,,
,RIDGEFIELD,"BAKMAZIAN & ASSOCIATES, LLC",NEW JERSEY,,,A-08255-86173,6/23/2008,Denied,H-1B,FRANCE,,5/20/2015,34 KINGS HIGHWAY,,CONYERS,UNITED STATES OF AMERICA,COO,ROCKLAND COUNTRY DAY SCHOOL,50,856-268-6802,,10920,NEW JERSEY,1959,A,FRANCE,FAIRVIEW,Master's,,UNIVERSITY LUMIERE LYON II,SPANISH,7022,A,Y,NEW JERSEY,A,N,1995,,,,,,,,,,N,,A,N,Y,,,,N,,N,,N,,,N,Bachelor's,,Y,12,Y,Y,Y,SPANISH/FRENCH INSTRUCTOR,ELEMENTRY EDUCATION,N,,,CONYERS,10920,NEW YORK,,,611110,Elementary and Secondary Schools,,,,,,,N,GARABET,"47,660.00",11/23/2007,6/30/2008,,"MIDDLE SCHOOL TEACHERS, EXCEPT SPECIAL & VOCATIONAL ED",Level I,25-2022.00,"Middle School Teachers, Except Special and Vocational Education",Other,ALL INDUSTRIES DATABASE,200714619,Year,A,,,N,N,3/30/2008,,,3/17/2008,4/18/2008,,,,,Y,,,4/6/2008,Y,6/30/2008,11/23/2007,N,THE JOURNAL NEWS,THE JOURNAL NEWS,Y,1/1/2008,1/31/2008,,,,,,3/17/2008,4/19/2008,,,N,3/30/2008,3/30/2008,Y,,,A,N,,"47,660.00","47,660.00",Year,,,
,Houston,Reddy & Neumann P.C.,TEXAS,,,A-08261-88342,11/21/2008,Denied,,INDIA,,10/14/2014,10998 WILCREST DRIVE,SUITE # 288,HOUSTON,UNITED STATES OF AMERICA,President,SIRIUS  SPS LLC,23,832-655-8450,,77099,TEXAS,2004,A,INDIA,WEST BEND,Bachelor's,,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY,CHEMICAL ENGINEERING,53095,Y,Y,WISCONSIN,A,N,2003,,,,,,,,,,N,,,N,Y,,,,N,,N,,Y,* Software Programmer,12,N,Bachelor's,,Y,12,Y,N,Y,Programmer Analyst,Computer Science Or Engineering or Related,N,,,Houston,77098,TEXAS,,,541511,Custom Computer Programming Services,,,,,,,N,Attorney At Law,"60,382.00",8/29/2008,6/30/2009,,Programmer Analyst,Level I,15-1031.00,"Computer Software Engineers, Applications",OES,,JAR081907,Year,A,,,N,N,8/24/2008,,,,,,,,,Y,,,8/31/2008,Y,9/27/2008,8/28/2008,N,Houston Chronicle,Houston Chronicle,Y,,,,,,9/11/2008,10/10/2008,9/5/2008,10/5/2008,9/2/2008,10/2/2008,N,,,Y,,,,N,,"60,382.00",,Year,,,
,Tulsa,"Leblang & Solano, P.L.L.P.",OKLAHOMA,,,A-09021-22195,1/21/2009,Denied,H-1B,INDIA,,5/19/2015,8301 ARLINGTON BOULEVARD,SUITE T4,FAIRFAX,UNITED STATES OF AMERICA,Principal,MILLENNIUMSOFT,38,703-698-9232,,22031,VIRGINIA,2000,A,INDIA,CENTREVILLE,Other,DOCUMENTED COMBINATION OF EDUCATION/EXPERIENCE EQUIVALENT TO B.SCI. IN COMPUTERS,MADURAI KAMARAJ UNIVERSITY,BUSINESS ADMINISTRATION AND INFORMATION TECHNOLOGY,21617,A,Y,MARYLAND,A,N,2002,,,,,,,,,,N,,,N,Y,,,,N,,N,,N,,,N,None,,Y,24,N,N,Y,Programmer Analyst,,N,,,Fairfax,22031,VIRGINIA,,,541511,Custom Computer Programming Services,,,,,,,N,Attorney,"60,778.00",9/9/2008,6/30/2009,,Programmer Analyst,Level I,15-1031.00,"Computer Software Engineers, Applications",OES,,90803,Year,A,,,N,N,9/21/2008,,,,,,,,,Y,,,9/28/2008,Y,12/13/2008,11/13/2008,N,Washington Examiner,Washington Examiner,Y,,,,,,10/1/2008,10/15/2008,9/21/2008,10/4/2008,9/21/2008,10/4/2008,N,,,Y,,,,N,,"60,778.00",,Year,,,
,CHICAGO,KURCZABA LAW OFFICES,ILLINOIS,,,A-09012-19749,1/9/2009,Denied,B-2,POLAND,,2/3/2015,6859 W. IRVING PARK RD,,CHICAGO,UNITED STATES OF AMERICA,OWNER,"THE NEW ENGLAND INN OF ILLINOIS, INC",4,77- 685-7155,,60634,ILLINOIS,1993,A,POLAND,CHICAGO,None,,,,60630,A,Y,ILLINOIS,A,N,,,,,,,,,,,N,,,N,Y,,,None,N,,N,,N,,,N,None,,Y,24,Y,N,Y,SPECIALTY CHEF,,N,,,CHICAGO,60634,ILLINOIS,,,722110,Full-Service Restaurants,,,,,,,N,ATTORNEY,9.49,6/20/2008,9/18/2008,,SPECIALTY CHEF,Level I,35-1011.00,Chefs and Head Cooks,OES,,,Hour,A,,,N,N,9/7/2008,,,,,,,,,N,,,9/14/2008,Y,9/30/2008,8/27/2008,N,CHICAGO TRIBUNE,CHICAGO TRIBUNE,Y,,,,,,,,,,,,N,,,Y,,,,N,,9.49,,Hour,,,
,Washington,Global Immigration Services,DISTRICT OF COLUMBIA,,,A-09149-47701,8/31/2009,Denied,EWI,GUATEMALA,,12/23/2014,4350 KENILWORTH AVENUE,,HYATTSVILLE,UNITED STATES OF AMERICA,"Vatica Contracting, Inc.","VATICA CONTRACTING, INC.",50,301-927-8530,,20781,MARYLAND,1984,A,GUATEMALA,SILVERSPRING,None,,,,20901,A,Y,MARYLAND,A,N,,,,,,,,,,,N,,,N,Y,,,,N,,N,,N,,,N,None,,Y,24,N,N,Y,Roofer,,N,,,Washington D.C. Metropolitan Area,Varied,DISTRICT OF COLUMBIA,,,238160,Roofing Contractors,,,,,,,N,"Global Immigration Services, Consultant",15.84,11/25/2008,11/24/2009,,Roofer,Level II,47-2181.00,Roofers,OES,,MD00016364,Hour,A,,,N,N,3/8/2009,,,,,,,,,N,,,3/15/2009,Y,4/6/2009,3/6/2009,N,The Washington Times,The Washington Times,Y,,,,,,,,,,,,N,,,Y,,,,N,,15.84,,Hour,,,
,Bellmore,"Andrew Dutton, Esq., P.C.",NEW YORK,,,A-09189-54193,7/17/2009,Denied,H-1B,FRANCE,,6/2/2015,6039 CHURCHILL WAY,,DALLAS,UNITED STATES OF AMERICA,Headmaster,DALLAS INTERNATIONAL SCHOOL,75,972-991-6379,2156,75230,TEXAS,1991,A,FRANCE,DALLAS,Other,BA DEGREE EQUIVALENCY PURSUANT TO 8 CFR 214.2(H)(4)(III)(D),UNIVERSITE DE RENNES II,HISTORY AND GEOGRAPHY,75254,A,A,TEXAS,A,N,1999,,,,,,,,,,N,,,N,Y,,,,N,,N,,N,,,N,Other,"All forms of BA degree equivalency permitted, pursuant to 8 CFR 214.2(h)(4)(iii)(D)",N,,Y,Y,Y,History and Geography Teacher/Middle School Coordinator,History and Geography,N,,,Dallas,75230,TEXAS,,,611110,Elementary and Secondary Schools,,,,,,,N,Attorney of Record,"29,860.00",12/12/2008,6/30/2009,,History and Geography Teacher/Middle School Coordinator,Level I,25-2031.00,"Secondary School Teachers, Except Special and Vocational Education",OES,,SEN082877,Year,A,,,N,N,3/8/2009,,,,,,,,,Y,,,3/15/2009,Y,2/20/2009,1/21/2009,N,The Dallas Morning News,The Dallas Morning News,Y,,,,,,,,1/23/2009,4/3/2009,1/28/2009,3/4/2009,N,5/14/2009,5/14/2009,Y,,,,N,,"29,860.00",,Year,,,
,New York,"Arvin Amatorio, PC",NEW YORK,,,A-08281-94029,11/7/2013,Certified-Expired,H-1B,PHILIPPINES,,3/30/2015,229 EAST 21ST STREET,SUITE 1,NEW YORK,UNITED STATES OF AMERICA,President,"MEDICAL DYNAMIC SYSTEMS, INC",90,2123878512,,10010,NEW YORK,2004,A,PHILIPPINES,STATEN ISLAND,Master's,,THE UNIVERSITY OF THE EAST,BUSINESS ADMINISTRATION,10305,Y,Y,NEW YORK,A,N,1990,,,,,,,,,,N,,,N,Y,,0,Master's,Y,,Y,Business Administration or Finance or any related field,N,,,N,Bachelor's,,Y,60,Y,N,Y,Operations Research Analyst,Business Economics,N,,,New York,10010,NEW YORK,,,621610,Home Health Care Services,,,,,,,N,Counsel,"93,683.00",9/23/2013,6/30/2014,,Operations Research Analyst,Level II,19-3011,Economists,OES,,P10013220774648,Year,A,,,N,N,6/16/2013,,,,,,,,,Y,,,6/23/2013,Y,9/8/2013,8/9/2013,N,New York Post,New York Post,Y,,,,,,,,5/15/2013,6/17/2013,10/9/2013,10/24/2013,N,6/1/2013,6/30/2013,Y,,,,N,,"93,700.00",,Year,,,
